,recording_msid,track_metadata.mbid_mapping.recording_mbid,artists,full_artists,full_track_name
933,5c128b00-9766-421a-ae08-fd98fe03678f,186f953f-3940-46ca-adf3-f70a80e658de,Until I Wake,Until I Wake,Octane - Until I Wake
934,412649d3-d4c8-43be-96b5-e355bd989cb4,1ea52e18-5045-4a8c-a16f-ae8a7043c0ef,Tory Lanez,Tory Lanez,Real Addresses - Tory Lanez
935,873271ad-0ca8-4c50-9a1e-aa845a8e9115,06e4802f-6f56-486b-a1c2-534ee9fe902f,BRKN LOVE,BRKN LOVE,Animal - BRKN LOVE
936,cd1e7b07-ca8f-43d9-82e2-45664f8bed58,4de2fca3-e37a-4399-b121-9c4a6cb298b5,Gigi Perez,Gigi Perez,Sailor Song - Gigi Perez
937,196d5381-eb19-4deb-a61b-333cf9d384c2,eb25e547-e131-4165-924f-5065127d0332,Playboi Carti,Playboi Carti  ft.  A$AP Rocky ,New Choppa - Playboi Carti  ft.  A$AP Rocky 
937,196d5381-eb19-4deb-a61b-333cf9d384c2,eb25e547-e131-4165-924f-5065127d0332,A$AP Rocky,Playboi Carti  ft.  A$AP Rocky ,New Choppa - Playboi Carti  ft.  A$AP Rocky 
938,f11ffd2f-ea6b-4f96-a367-04b6ba405ff4,8e7e8b05-a99d-40ef-86df-8c718e906f3e,SZA,SZA,Low - SZA
939,f2acedec-942d-42e8-a30b-ecb712d9f7e9,7d2f67b6-9d18-44c6-8222-6785cd07a95f,Magnolia Park,Magnolia Park,Shallow - Magnolia Park
940,d60001d7-e82d-4395-b679-b15e67cd8818,8b29fdb5-2eaf-46b3-9c20-5a5f1d0b6e4e,BRKN LOVE,BRKN LOVE,Spell - BRKN LOVE
941,7ba2d061-bb0f-4906-8b80-204f0e975b3b,82ce7eb9-6f23-4368-bb02-ce5e6e809511,Asking Alexandria,Asking Alexandria,Alone Again - Asking Alexandria
942,3d922160-f93c-46dd-9b8d-6cf3d623909d,ff684fee-8875-459f-bdd4-bb61828c7dc8,The Kid LAROI,The Kid LAROI,SHE DON’T NEED TO KNOW - The Kid LAROI
943,5a2dd2cf-9868-46e8-a6ca-c4311ade23fd,dc2f3f78-29f0-4aff-8968-49bdc7cbcb58,Architects,Architects,Seeing Red - Architects
944,4aee411a-47e4-4e59-bf20-90fdebf1b3fb,11693a5e-1fe5-46ad-a6ed-54330e6b1053,Holywatr,Holywatr,nail polish - Holywatr
945,c549ed8b-e0eb-4aa2-97e5-7c846a3801eb,9f331d71-12ee-46c8-b155-b3828e4cfd7e,Bring Me the Horizon,Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw ,AmEN! - Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw 
945,c549ed8b-e0eb-4aa2-97e5-7c846a3801eb,9f331d71-12ee-46c8-b155-b3828e4cfd7e,Lil Uzi Vert,Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw ,AmEN! - Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw 
945,c549ed8b-e0eb-4aa2-97e5-7c846a3801eb,9f331d71-12ee-46c8-b155-b3828e4cfd7e,Daryl Palumbo of Glassjaw,Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw ,AmEN! - Bring Me the Horizon  feat.  Lil Uzi Vert  &  Daryl Palumbo of Glassjaw 
946,4edfc77b-bd99-422a-a4a8-81092f56735d,,,,Sunny Days - Luke Christopher
947,d7b15269-53fe-4c9c-b89b-d77d71151767,3b7d9b0b-8828-4bbd-a193-e2c176aa4266,J Cole,J Cole,Interlude - J Cole
948,160dc4b2-5304-4c1e-84e7-0ac01c592eb6,11db20e4-a946-4d64-bf43-2d7039eeaa16,Bring Me the Horizon,Bring Me the Horizon  feat.  Rahzel ,heavy metal - Bring Me the Horizon  feat.  Rahzel 
948,160dc4b2-5304-4c1e-84e7-0ac01c592eb6,11db20e4-a946-4d64-bf43-2d7039eeaa16,Rahzel,Bring Me the Horizon  feat.  Rahzel ,heavy metal - Bring Me the Horizon  feat.  Rahzel 
949,174a279f-c1c2-4927-aea0-c72fd228c33b,b58134ab-92f7-4680-b851-3361687eb964,Jay Rock,Jay Rock  feat.  Jeremih ,Tap Out - Jay Rock  feat.  Jeremih 
949,174a279f-c1c2-4927-aea0-c72fd228c33b,b58134ab-92f7-4680-b851-3361687eb964,Jeremih,Jay Rock  feat.  Jeremih ,Tap Out - Jay Rock  feat.  Jeremih 
950,8ee36c12-dfd0-45b1-96d1-5039820638b0,ed7835f6-c4a1-4b45-8dc1-be4d27f13a50,The Plot in You,The Plot in You,Spare Me - The Plot in You
951,fc33991e-98ef-4a48-ac9c-6c0249867ee6,482aa5d4-2c12-44ac-ad69-249448d651d1,Memphis May Fire,Memphis May Fire,Somebody - Memphis May Fire
952,05153887-b3cc-4a92-908a-1f33b714bbcf,f1475d0f-04ca-4dc4-b3d4-4188a3fd0033,Ocean Alley,Ocean Alley,Confidence - Ocean Alley
953,eff97389-4fb5-4246-b7c4-90cad1aaf075,e8f7d432-0c7e-4bed-8217-6574f5663812,Redferrin,Redferrin,Lose Her For Nothin’ - Redferrin
954,786abe73-2cf8-4081-841c-9d2292ae277a,2a3ec3db-5305-461d-b075-ebff14cc3687,Cold War Kids,Cold War Kids,Meditations - Cold War Kids
955,1e9caec8-6fe0-4c64-b44d-c364c5600ffc,0435f55c-d17b-4619-a91b-1d43bad1834d,Isles & Glaciers,Isles & Glaciers,Clush - Isles & Glaciers
956,794998e0-6d39-4a02-8b16-afc077a0fbf3,ab692ca0-8b01-4d7e-8177-b1a2d074ee96,HARDY,HARDY,ROCKSTAR - HARDY
957,6eef164a-7be8-4f11-941a-90376d435ce1,866d4458-2d63-4963-8402-b5d0d378824a,Playboi Carti,Playboi Carti  &  Kendrick Lamar ,GOOD CREDIT - Playboi Carti  &  Kendrick Lamar 
957,6eef164a-7be8-4f11-941a-90376d435ce1,866d4458-2d63-4963-8402-b5d0d378824a,Kendrick Lamar,Playboi Carti  &  Kendrick Lamar ,GOOD CREDIT - Playboi Carti  &  Kendrick Lamar 
958,8f4991f4-37ed-439a-ac63-dde1bfe1d448,7a9b9337-c428-4f8a-9ed0-c087ff9f1cdc,NOTHING MORE,NOTHING MORE  feat.  David Draiman ,ANGEL SONG - NOTHING MORE  feat.  David Draiman 
958,8f4991f4-37ed-439a-ac63-dde1bfe1d448,7a9b9337-c428-4f8a-9ed0-c087ff9f1cdc,David Draiman,NOTHING MORE  feat.  David Draiman ,ANGEL SONG - NOTHING MORE  feat.  David Draiman 
959,17462372-fc72-4217-90d2-f0cad6de48e0,b88a19a4-ac13-4efe-920c-dff7188b7b11,cleopatrick,cleopatrick,SARAH - cleopatrick
960,dc44252f-778a-4e1e-8b3f-4a74cdaa789a,0b85e588-b374-4e04-b440-cace0cd14080,cleopatrick,cleopatrick,FAKE MOON - cleopatrick
961,70349e95-7aab-4604-a6c9-c99f9ef09849,91ed8df8-d26b-4802-bafb-a54599c1a497,cleopatrick,cleopatrick,LOVE YOU - cleopatrick
962,a22b9185-249d-414b-bbf9-84244412ed85,5ba1fcd3-71b5-4df0-82c8-12d6c1a3b8eb,cleopatrick,cleopatrick,HEAT DEATH - cleopatrick
963,a91bdd9e-9e4f-4bc8-b6a2-99b03159dc92,f229d485-b75a-4477-aac7-664e61082382,Old Flame,Old Flame,Falling Down - Old Flame
964,806146db-e9ac-4c0a-a75f-7df5e03cf811,01891a66-c613-482b-869d-f1043acc804e,Old Flame,Old Flame,Pray - Old Flame
965,cdeef9ed-af03-4529-b6bf-9851d0d8c7e7,2c11ba0a-9def-4532-b622-c3d12dce78b1,Slaves,Slaves,Heavier - Slaves
966,02c40618-458f-4ecd-9afe-4a93ce685237,21066f2d-75c0-4cbd-94b2-9921ee80bcb5,Panic! at the Disco,Panic! at the Disco,"Build God, Then We’ll Talk - Panic! at the Disco"
967,cbbd5824-8a54-4c09-8d51-12d3a176b401,5baf3fd9-65d0-4dbd-b2c0-c9cad27b9307,Dreamville,Dreamville  with  J. Cole ,Adonis Interlude (The Montage) - Dreamville  with  J. Cole 
967,cbbd5824-8a54-4c09-8d51-12d3a176b401,5baf3fd9-65d0-4dbd-b2c0-c9cad27b9307,J. Cole,Dreamville  with  J. Cole ,Adonis Interlude (The Montage) - Dreamville  with  J. Cole 
968,1015713e-6fda-4c8f-b1fd-5e6fa280fc21,613cc40e-1e2f-44c0-8b07-4140c96b08ab,Kendrick Lamar,Kendrick Lamar  feat.  Zacari ,LOVE. - Kendrick Lamar  feat.  Zacari 
968,1015713e-6fda-4c8f-b1fd-5e6fa280fc21,613cc40e-1e2f-44c0-8b07-4140c96b08ab,Zacari,Kendrick Lamar  feat.  Zacari ,LOVE. - Kendrick Lamar  feat.  Zacari 
969,6495f144-0ae9-4002-a400-90dd6c828bc3,5af76198-4435-4145-90b7-ef8b6bdaa8d3,Falling in Reverse,Falling in Reverse,Don’t Mess With Ouija Boards - Falling in Reverse
970,ce7e8a06-7872-487c-8c9e-e3ea27f13100,c916f299-8421-4470-95f5-b2d135d67679,ScHoolboy Q,ScHoolboy Q  feat.  BJ the Chicago Kid ,Studio - ScHoolboy Q  feat.  BJ the Chicago Kid 
970,ce7e8a06-7872-487c-8c9e-e3ea27f13100,c916f299-8421-4470-95f5-b2d135d67679,BJ the Chicago Kid,ScHoolboy Q  feat.  BJ the Chicago Kid ,Studio - ScHoolboy Q  feat.  BJ the Chicago Kid 
971,14a37b2c-d2bb-47ac-9348-8b3d958c531b,f95fd73e-5629-4c76-bfb1-3dea29735367,Silent Vice,Silent Vice,Echo Stasis - Silent Vice
972,2e5fab43-1524-4753-b0ed-4946da24599e,f2c1ef66-a862-4570-87c5-c9110beb51bb,Travis Scott,Travis Scott,sdp interlude - Travis Scott
973,b27ce5d1-aa5d-4b37-9e87-2cd5589671d6,2ca99b4f-6144-4397-95e3-ecc3543d7af6,Pierce the Veil,Pierce the Veil  feat.  Jason Butler ,Tangled in the Great Escape - Pierce the Veil  feat.  Jason Butler 
973,b27ce5d1-aa5d-4b37-9e87-2cd5589671d6,2ca99b4f-6144-4397-95e3-ecc3543d7af6,Jason Butler,Pierce the Veil  feat.  Jason Butler ,Tangled in the Great Escape - Pierce the Veil  feat.  Jason Butler 
974,dc1f6169-53d8-41e3-a369-6c158db2063b,8422f93b-32f8-40be-b5da-149dab749faa,Circles,Circles,Reckoning - Circles
975,8e563522-ed01-482f-bdb9-e3dbc4a4acea,ce28bab8-a268-4043-8c53-3a60f880123f,Tory Lanez,Tory Lanez,Say It - Tory Lanez
976,db21131c-6dfd-4b7e-81f0-f5117f6f9f1e,6c673cc0-fa66-4a2b-b379-8dcee437ea19,Lil Durk,Lil Durk  feat.  Morgan Wallen ,Broadway Girls - Lil Durk  feat.  Morgan Wallen 
976,db21131c-6dfd-4b7e-81f0-f5117f6f9f1e,6c673cc0-fa66-4a2b-b379-8dcee437ea19,Morgan Wallen,Lil Durk  feat.  Morgan Wallen ,Broadway Girls - Lil Durk  feat.  Morgan Wallen 
977,2d0288e9-369f-4a58-beb0-2ecaa6159a30,ddba86eb-7439-4d81-8204-9843567043ec,Loveless,Loveless,MIDDLE OF THE NIGHT - Loveless
978,78ad6012-2ad0-4527-9758-63f29b20cf43,fea0cca5-29eb-4670-afdb-1d9b39a57717,The Home Team,The Home Team,Worthy - The Home Team
979,376bfa7b-5083-4595-ab8a-4a58bf05d744,c43d6208-7caf-4f8e-ab4b-e1b20fd77e52,Corey Kent,Corey Kent,This Heart - Corey Kent
980,42dfd066-dd11-4f66-a825-72080b34431c,dc19676f-ad3c-4e50-8101-839a50b8b846,Flyleaf,Flyleaf,Fully Alive - Flyleaf
981,9f20b135-bbc2-477d-ae43-d3563b5c4cd7,115cb8ee-ca32-4f0c-8d33-6070cc828a8e,Friday Pilots Club,Friday Pilots Club,We Don’t Wanna Talk - Friday Pilots Club
982,1c571bf3-ccca-463c-ba31-752c73ae7eb9,8f0a7ffb-941e-4e07-b36b-33e5aa48a670,Chief Keef,Chief Keef  feat.  50 Cent  &  Wiz Khalifa ,Hate Bein’ Sober - Chief Keef  feat.  50 Cent  &  Wiz Khalifa 
982,1c571bf3-ccca-463c-ba31-752c73ae7eb9,8f0a7ffb-941e-4e07-b36b-33e5aa48a670,50 Cent,Chief Keef  feat.  50 Cent  &  Wiz Khalifa ,Hate Bein’ Sober - Chief Keef  feat.  50 Cent  &  Wiz Khalifa 
982,1c571bf3-ccca-463c-ba31-752c73ae7eb9,8f0a7ffb-941e-4e07-b36b-33e5aa48a670,Wiz Khalifa,Chief Keef  feat.  50 Cent  &  Wiz Khalifa ,Hate Bein’ Sober - Chief Keef  feat.  50 Cent  &  Wiz Khalifa 
983,8306423c-4aae-4bf8-a97d-f934c6fd476d,244d8a42-f670-416d-9e2b-dc9cb58ccf2a,Pink Sweat$,Pink Sweat$,Honesty - Pink Sweat$
984,3f2d6b33-3a83-4e17-9ebc-42989ab62e06,cbe2d20d-3df8-4f70-ba4d-e2ced024f679,Lil Uzi Vert,Lil Uzi Vert,Baby Pluto - Lil Uzi Vert
985,ef9cb411-7749-4d69-9620-d9b21fb0741a,fc2af32d-52fa-4004-9345-c0bb7c811ee8,Waylon Wyatt,Waylon Wyatt,O.D. - Waylon Wyatt
986,1f1459b3-46c6-4f19-8dc1-b4a62bb1badd,505ae984-deac-4c1c-a398-6ab4a0c48d21,All Time Low,All Time Low,Stella - All Time Low
987,0a9c4ed9-4d0c-48c0-82ec-6c553ccca3a4,d658e681-3e31-4c91-9cd1-27515a0418ab,Lil Wayne,"Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors "
987,0a9c4ed9-4d0c-48c0-82ec-6c553ccca3a4,d658e681-3e31-4c91-9cd1-27515a0418ab,Wiz Khalifa,"Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors "
987,0a9c4ed9-4d0c-48c0-82ec-6c553ccca3a4,d658e681-3e31-4c91-9cd1-27515a0418ab,Imagine Dragons,"Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors "
987,0a9c4ed9-4d0c-48c0-82ec-6c553ccca3a4,d658e681-3e31-4c91-9cd1-27515a0418ab,Logic,"Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors "
987,0a9c4ed9-4d0c-48c0-82ec-6c553ccca3a4,d658e681-3e31-4c91-9cd1-27515a0418ab,Ty Dolla $ign,"Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors "
987,0a9c4ed9-4d0c-48c0-82ec-6c553ccca3a4,d658e681-3e31-4c91-9cd1-27515a0418ab,X Ambassadors,"Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors ","Sucker for Pain - Lil Wayne ,  Wiz Khalifa  &  Imagine Dragons  with  Logic  and  Ty Dolla $ign  feat.  X Ambassadors "
988,53c868d3-e025-4c17-ad62-e4a502980bb7,9ec60e63-b0ba-48fa-8f02-b83003bd3f27,Luke Christopher,Luke Christopher,Jameson - Luke Christopher
989,f46e003d-3b92-447d-9107-63f1a18c7af6,cf2ee2af-7a49-4845-a676-4bfae0589b9e,Nas,Nas  feat.  Puff Daddy ,Hate Me Now - Nas  feat.  Puff Daddy 
989,f46e003d-3b92-447d-9107-63f1a18c7af6,cf2ee2af-7a49-4845-a676-4bfae0589b9e,Puff Daddy,Nas  feat.  Puff Daddy ,Hate Me Now - Nas  feat.  Puff Daddy 
990,2584e087-2c02-4e91-b736-2d6e4c1b2795,ab1512fc-bea3-4723-9722-bd84fd256659,BROCKHAMPTON,BROCKHAMPTON,I BEEN BORN AGAIN - BROCKHAMPTON
991,321f8265-1a72-4a8e-82b3-1ef6a1dc55d3,09a613f7-5f9d-414a-9c4a-5c318dfe6b9a,Future,Future,Mask Off - Future
992,75cd1107-7932-4151-b885-fe54ce288e9b,e8cd5032-45bd-4c10-b57f-b81e9ba59ba4,Lil Uzi Vert,Lil Uzi Vert,Pretty Mami - Lil Uzi Vert
993,07168493-507c-4bd0-a9ab-5ba1d225700d,6f799bd0-6cd7-46ce-9bc3-3c3c8c89180c,J. Cole,J. Cole  feat.  TLC ,Crooked Smile - J. Cole  feat.  TLC 
993,07168493-507c-4bd0-a9ab-5ba1d225700d,6f799bd0-6cd7-46ce-9bc3-3c3c8c89180c,TLC,J. Cole  feat.  TLC ,Crooked Smile - J. Cole  feat.  TLC 
994,19c89a9f-bd73-4499-b4f5-f10db2bbbe46,4e9f954e-df92-40d9-b68d-8abcd4eae4da,The Neighbourhood,The Neighbourhood,Sweater Weather - The Neighbourhood
995,31fe0321-ca3d-4c3d-b9a4-f8d1d1a705ad,d1b1a123-9785-4c88-8ec3-bfc0b0954635,Travis Scott,Travis Scott,4X4 - Travis Scott
996,239dda14-8829-49f4-a6a6-6ed71876dfe8,,,,STAR - Quarters of Change
997,e3242c56-5531-4117-9b2f-1cbda421dc02,d55cde7f-2b8c-42e0-92dd-dae0ca23d87e,Point North,Point North,STITCH ME UP - Point North
998,0e281947-2f4e-4966-af9f-15d3cd94a24d,2ae7fb78-843a-4f54-87b6-86ce7f156212,AVOID,AVOID  feat.  Colorblind ,The Song of the Summer - AVOID  feat.  Colorblind 
998,0e281947-2f4e-4966-af9f-15d3cd94a24d,2ae7fb78-843a-4f54-87b6-86ce7f156212,Colorblind,AVOID  feat.  Colorblind ,The Song of the Summer - AVOID  feat.  Colorblind 
999,85d57c34-9ecc-4496-9869-d124740aadfb,ebe2fc53-175e-4217-a3c5-451659c3d352,AVOID,AVOID,Sour Apple - AVOID
1000,6be06aa6-5c0f-4bed-9053-532b9d11bdcb,0e8bf4fc-3a19-46ff-8023-7010c5125ef2,Panic! at the Disco,Panic! at the Disco,Time to Dance - Panic! at the Disco
1001,0737c699-78ce-44f1-879c-960761b85419,1aa361d7-a8a0-4cc2-9072-161808b4e6db,Team Sleep,Team Sleep,Ever (Foreign Flag) - Team Sleep
1002,099950d7-7d50-4810-8851-178a02438eb4,6c282560-6e13-491e-843d-fce9a8021aa6,WILLOW,WILLOW  feat.  Travis Barker ,t r a n s p a r e n t s o u l - WILLOW  feat.  Travis Barker 
1002,099950d7-7d50-4810-8851-178a02438eb4,6c282560-6e13-491e-843d-fce9a8021aa6,Travis Barker,WILLOW  feat.  Travis Barker ,t r a n s p a r e n t s o u l - WILLOW  feat.  Travis Barker 
1003,cd2d7f7b-0aa3-410c-a528-b7b4cca64ce1,fab6d8b7-496f-46bd-9bce-4e876e9e5e0b,Post Malone,Post Malone,92 Explorer - Post Malone
1004,459b6285-9612-4f86-af94-1d7a69683ff0,30a6feb0-e400-44a6-894d-02eb22d7a45a,Breaking Benjamin,Breaking Benjamin,The Diary of Jane - Breaking Benjamin
1005,2aabc1be-7a9f-4d1c-b591-66724b7c07aa,0f4512a8-c856-4022-bb81-2c219ba572e0,Isles & Glaciers,Isles & Glaciers,Hills Like White Elephants - Isles & Glaciers
1006,5073c770-97e9-4cc9-b0b7-475d99962f55,14cdcc57-68bf-466b-8ec9-57ef097c79bb,Siaynoq,Siaynoq,Ambrosia - Siaynoq
1007,0349236a-a0bc-4b10-a339-c7be53102d8f,5a97b963-3f1a-4da0-8b08-add3cb57fdca,Deftones,Deftones,Sextape - Deftones
1008,1be5259a-e59c-4304-b967-1c8e6a8a72f8,16c65ba3-9dcb-4b01-8d26-a2e27c7f2298,Shinedown,Shinedown,BLACK SOUL - Shinedown
1009,324584f3-71ae-4169-b178-17353f16de84,63c754d9-37e9-4002-8be3-443baf8d24c2,Beartooth,Beartooth,In Between - Beartooth
1010,a3da210c-7b38-4fab-a162-9bb92062b342,992967a4-6154-4c1d-92de-66db1998bcf5,Thousand Below,Thousand Below,Sabotage - Thousand Below
1011,3ec22113-3bb4-4400-9bf7-d29d736672db,140c77c1-0ee7-4894-a194-a0f31144a76d,Don Broco,Don Broco,Disappear - Don Broco
1012,542ebd40-0d90-4f18-b24e-e7a77538ce18,,,,Take My Time (Karina) - Siaynoq
1013,81208a6c-af7c-4c00-a631-395bff552509,d419bcac-5bdb-4b23-8190-f844950fdefc,Elijah,Elijah,SKIN - Elijah
1014,dc56b99f-066b-40d4-afec-288fb740fc04,a02e1d28-bdf9-4162-8e95-8d415d2e5416,Thornhill,Thornhill,Silver Swarm - Thornhill
1015,62e3fd08-c339-4e15-b2dd-72eb03b25a5c,92155ba2-b134-4f38-b964-1d80eb1bd75e,Travis Scott,Travis Scott  feat.  Kacy Hill ,90210 - Travis Scott  feat.  Kacy Hill 
1015,62e3fd08-c339-4e15-b2dd-72eb03b25a5c,92155ba2-b134-4f38-b964-1d80eb1bd75e,Kacy Hill,Travis Scott  feat.  Kacy Hill ,90210 - Travis Scott  feat.  Kacy Hill 
1016,30390299-7bde-4789-9e08-07975158942b,ec2c0dd0-b8d0-45eb-b4e3-dc9e5936546d,Point North,Point North,2 LITER SPITE - Point North
1017,f20028eb-4fcd-4e70-85af-a87dc3b0b800,50e03ee5-b9ca-4319-8b59-2c924cfc723f,Caskets,Caskets,The Only Heaven You’ll Know - Caskets
1018,f622a4cc-92b9-4eb0-bed3-be48bd17bcc6,a0aca77f-6899-43dc-bb83-e9a6b7e54967,If Not For Me,If Not For Me,Feel Me Now - If Not For Me
1019,00c92d26-c9b6-4457-94e5-cfcf5b742fe2,09f90074-62d9-4ba1-a076-be48a0fbd11a,PVRIS,PVRIS,My House - PVRIS
1020,3dbc9224-4baa-4efb-8e27-1a3bb5951645,98a74f1c-71a0-4607-a14c-e3c1f65b96ca,Wage War,Wage War,MAGNETIC - Wage War
1021,de1b8fd8-c1bf-4a4a-a971-dc7902d34f9f,8204059a-9d08-4db7-918d-5017c932fa29,Pierce the Veil,Pierce the Veil  featuring  chloe moriondo ,12 Fractures - Pierce the Veil  featuring  chloe moriondo 
1021,de1b8fd8-c1bf-4a4a-a971-dc7902d34f9f,8204059a-9d08-4db7-918d-5017c932fa29,chloe moriondo,Pierce the Veil  featuring  chloe moriondo ,12 Fractures - Pierce the Veil  featuring  chloe moriondo 
1022,2a93ad64-3181-4aa6-a043-dfa39ebb807d,3dd048e0-cd25-474c-b8dc-e99f131f128b,Pierce the Veil,Pierce the Veil  feat.  Lindsey Stamey ,Hold on Till May - Pierce the Veil  feat.  Lindsey Stamey 
1022,2a93ad64-3181-4aa6-a043-dfa39ebb807d,3dd048e0-cd25-474c-b8dc-e99f131f128b,Lindsey Stamey,Pierce the Veil  feat.  Lindsey Stamey ,Hold on Till May - Pierce the Veil  feat.  Lindsey Stamey 
1023,2f05997f-d5b9-4b09-ad3d-5015d06da969,affdb8c6-2157-4c75-80fc-5f49c2e0611f,Three Days Grace,Three Days Grace,Home - Three Days Grace
1024,082d7c70-744b-4484-9942-f8ba902f5421,37966d79-8273-467b-b565-9e72980e787e,Chevelle,Chevelle,Grab Thy Hand - Chevelle
1025,aa428629-4b29-4421-bcc5-a83de3f7568a,,,,seeK- - P.S.A.
1026,a255bb4f-51f5-4946-bda4-22507e049eb2,f7a6b05e-3b55-44dc-b341-74c977de9c73,Token,Token,Curfew - Token
1027,1facae2f-a802-4cfc-836e-9e7093ffd248,d71e1d94-1d0e-4820-96bb-4aef1d3804ec,J.I.D,J.I.D  &  Conway ,Ballads - J.I.D  &  Conway 
1027,1facae2f-a802-4cfc-836e-9e7093ffd248,d71e1d94-1d0e-4820-96bb-4aef1d3804ec,Conway,J.I.D  &  Conway ,Ballads - J.I.D  &  Conway 
1028,d1552bf0-5c8b-4959-b7c6-68970f51e957,b442aa5c-143d-48e4-aba0-00b0ba772106,Atreyu,Atreyu,Drowning - Atreyu
1029,35e20bb9-d4ef-4839-93f2-944ac4d49117,ecd644ff-aba9-4901-ab6b-276408dc0364,Future,Future,I Serve the Base - Future
1030,223c4391-9ba0-408d-81a5-a4528cdf2397,,,,SAY IT BACK - Luke Christopher
1031,0b8e7f4c-3be9-4bb7-ae8b-95931554740a,fae3baf5-c2df-4955-b8a3-934cca56ef8f,All Time Low,All Time Low,Poppin’ Champagne - All Time Low
1032,646f2b5d-aefd-4a36-8dd6-45da519a3d08,83dfc8ac-47c3-4548-b4af-dddedafb2749,Treaty Oak Revival,Treaty Oak Revival,Bad State of Mind - Treaty Oak Revival
1033,92fe2d54-14ff-42b4-abdc-38841ad56e27,6f442524-3f75-4f39-b26b-8cd1ee12831a,Of Mice & Men,Of Mice & Men,Second & Sebring - Of Mice & Men
1034,15737bc9-950a-44ea-a016-46416bf1162b,b0bceab5-4e28-4596-8c8a-b4400f3f1975,Leon Thomas,Leon Thomas  &  Big Sean ,PARTY FAVORS - Leon Thomas  &  Big Sean 
1034,15737bc9-950a-44ea-a016-46416bf1162b,b0bceab5-4e28-4596-8c8a-b4400f3f1975,Big Sean,Leon Thomas  &  Big Sean ,PARTY FAVORS - Leon Thomas  &  Big Sean 
1035,afe01ef0-63b3-4842-ab7c-036cdbd99fe5,2cfbcc98-22d0-462d-ad57-06045ead88ed,Broadside,Broadside,I Think They Know - Broadside
1036,89ba56e6-6593-481c-b60c-9ca1fc95805e,1994aa01-8923-4e7d-bf37-81e9a4cf2396,Before Today,Before Today,Pierce the Veil - Before Today
1037,accc6b94-c220-4c28-a918-32ba8b7643db,fa88dfe8-301c-40f6-b195-8a1d7a8df07b,Deftones,Deftones,milk of the madonna - Deftones
1038,c1b55f19-3d1c-44dc-aca8-c868c537fe00,,,,LOOK_AT_ME_ - Culi.
1039,4b822ef1-51e7-4366-9afe-67b4d5d2f43b,684e53d2-456b-401e-ad8c-42ec1beed6d9,Architects,Architects,Everything Ends - Architects
1040,c22214b5-6a6b-4d49-9194-b363dd02ffa7,7f5e09fe-6409-49e3-b293-61211ea60bf7,Chris Brown,Chris Brown  feat.  T‐Pain ,Kiss Kiss - Chris Brown  feat.  T‐Pain 
1040,c22214b5-6a6b-4d49-9194-b363dd02ffa7,7f5e09fe-6409-49e3-b293-61211ea60bf7,T‐Pain,Chris Brown  feat.  T‐Pain ,Kiss Kiss - Chris Brown  feat.  T‐Pain 
1041,4989f238-a020-4cd2-9cee-cf31915ab80d,9689e845-ed95-407d-8f05-5980e29fa772,Scotty McCreery,Scotty McCreery,Damn Strait - Scotty McCreery
1042,2655f1cc-40fd-4b82-b806-6e6dd6f435a9,0813ed4b-f652-4968-868f-2db10adb6c36,Mayday Parade,Mayday Parade,"When I Get Home, You're So Dead - Mayday Parade"
1043,45796f71-e722-4f3a-84e6-5009540fc0de,f34a505d-db1e-430d-913a-9daed181b7c0,cleopatrick,cleopatrick,BIG MACHINE - cleopatrick
1044,45e53856-ffd9-4d29-82d9-c2e3a287c7c7,5980ab43-fd3d-49e2-8b97-8749cd062b6b,cleopatrick,cleopatrick,CHEW - cleopatrick
