,recording_mbid,genres
636,ac19684f-febb-47ae-8d5f-72a4c4c1aa3d,pop
637,ac358368-d470-402b-94af-684b83fb39a5,2010s
637,ac358368-d470-402b-94af-684b83fb39a5,alternative rnb
637,ac358368-d470-402b-94af-684b83fb39a5,pop rap
637,ac358368-d470-402b-94af-684b83fb39a5,alternative pop
637,ac358368-d470-402b-94af-684b83fb39a5,2020s
637,ac358368-d470-402b-94af-684b83fb39a5,trap pop
637,ac358368-d470-402b-94af-684b83fb39a5,electropop
638,ac61eb5f-2bee-463a-a449-54d2be72df9c,alternative pop
638,ac61eb5f-2bee-463a-a449-54d2be72df9c,art pop
638,ac61eb5f-2bee-463a-a449-54d2be72df9c,alternative r&b
638,ac61eb5f-2bee-463a-a449-54d2be72df9c,progressive rock
638,ac61eb5f-2bee-463a-a449-54d2be72df9c,djent
638,ac61eb5f-2bee-463a-a449-54d2be72df9c,alternative metal
638,ac61eb5f-2bee-463a-a449-54d2be72df9c,progressive metal
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,alternative metal
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,screamo
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,psychedelic rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,nu metal
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,alternative rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,uk
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,post-hardcore
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,pop
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,nu metal
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,pop rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,electronic
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,rapcore
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,alternative/indie rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,metalcore
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,drum and bass
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,house
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,deathcore
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,emo
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,alternative rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,punk
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,hard rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,metal
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,pop rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,punk rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,rock
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,hip hop
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,melodic metalcore
639,ac750bcc-5fb5-4d56-97fc-573a8f3c0267,electronic rock
640,ac78bdda-b144-4645-8fb6-846c7d6d0018,cloud rap
640,ac78bdda-b144-4645-8fb6-846c7d6d0018,east coast hip hop
640,ac78bdda-b144-4645-8fb6-846c7d6d0018,trap
640,ac78bdda-b144-4645-8fb6-846c7d6d0018,pop rap
640,ac78bdda-b144-4645-8fb6-846c7d6d0018,hip hop
640,ac78bdda-b144-4645-8fb6-846c7d6d0018,experimental hip hop
640,ac78bdda-b144-4645-8fb6-846c7d6d0018,hardcore hip hop
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,alternative metal
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,pop rock
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,post-hardcore
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,alternative rock
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,indie rock
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,alternative pop
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,rock
641,acb257b3-4a0a-4dc7-840d-59ea7662b502,pop punk
642,acd5b8bd-70f0-4d34-abb9-a5b8c62d4f36,alternative rock
642,acd5b8bd-70f0-4d34-abb9-a5b8c62d4f36,progressive rock
642,acd5b8bd-70f0-4d34-abb9-a5b8c62d4f36,rock
642,acd5b8bd-70f0-4d34-abb9-a5b8c62d4f36,progressive metal
642,acd5b8bd-70f0-4d34-abb9-a5b8c62d4f36,alternative metal
642,acd5b8bd-70f0-4d34-abb9-a5b8c62d4f36,hard rock
642,acd5b8bd-70f0-4d34-abb9-a5b8c62d4f36,heavy metal
643,acf138ff-5533-44d2-b5f2-6ef4cda8f409,country
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,west coast hip hop
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,hip hop
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,contemporary rap
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,pop
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,r&b
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,rap
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,pop rap
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,2020s
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,conscious rapper
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,dance
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,2010s
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,trap
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,disco
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,progressive rap
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,alternative hip hop
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,jazz
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,hardcore hip hop
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,conscious hip hop
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,jazz rap
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,gangsta rap
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,house
644,ad1eb2af-6332-44ce-9cd9-42a5bda9ea62,future bass
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,emo-pop
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,nuno
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,pop rock
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,emo
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,power pop
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,alternative rock
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,emo pop
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,acoustic rock
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,new wave
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,pop punk
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,rock
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,pop
645,ad2ad0c5-3cca-40d9-b1a5-182588339920,female fronted
646,ada6b774-7ec6-4a75-9cdb-c2f132735c26,
647,adab6b50-0d3d-4ae3-b19d-7d96b8d53d86,rap
647,adab6b50-0d3d-4ae3-b19d-7d96b8d53d86,hip hop
648,adadc047-e040-45d5-b020-0603db0d69dc,psychedelic pop
648,adadc047-e040-45d5-b020-0603db0d69dc,rock
648,adadc047-e040-45d5-b020-0603db0d69dc,dance
648,adadc047-e040-45d5-b020-0603db0d69dc,house
648,adadc047-e040-45d5-b020-0603db0d69dc,neo-psychedelia
648,adadc047-e040-45d5-b020-0603db0d69dc,alternative
648,adadc047-e040-45d5-b020-0603db0d69dc,alternative/indie rock
648,adadc047-e040-45d5-b020-0603db0d69dc,pop
648,adadc047-e040-45d5-b020-0603db0d69dc,garage rock
648,adadc047-e040-45d5-b020-0603db0d69dc,electronica
648,adadc047-e040-45d5-b020-0603db0d69dc,psychedelic rock
648,adadc047-e040-45d5-b020-0603db0d69dc,uk
648,adadc047-e040-45d5-b020-0603db0d69dc,post-punk revival
648,adadc047-e040-45d5-b020-0603db0d69dc,art rock
648,adadc047-e040-45d5-b020-0603db0d69dc,indie rock
648,adadc047-e040-45d5-b020-0603db0d69dc,sheffield
648,adadc047-e040-45d5-b020-0603db0d69dc,baroque pop
648,adadc047-e040-45d5-b020-0603db0d69dc,british
648,adadc047-e040-45d5-b020-0603db0d69dc,garage rock revival
648,adadc047-e040-45d5-b020-0603db0d69dc,alternative rock
649,adedb0ea-6b2c-4ed4-b78c-1c8486988ca2,alternative rock
649,adedb0ea-6b2c-4ed4-b78c-1c8486988ca2,indie pop
649,adedb0ea-6b2c-4ed4-b78c-1c8486988ca2,tumblr
650,adfa584b-32f6-48eb-a9e4-4e35887bd339,rap
650,adfa584b-32f6-48eb-a9e4-4e35887bd339,hip hop
650,adfa584b-32f6-48eb-a9e4-4e35887bd339,chode
650,adfa584b-32f6-48eb-a9e4-4e35887bd339,canadian
650,adfa584b-32f6-48eb-a9e4-4e35887bd339,pop rap
650,adfa584b-32f6-48eb-a9e4-4e35887bd339,jutes
650,adfa584b-32f6-48eb-a9e4-4e35887bd339,life
651,ae3f4886-0a4a-4624-9594-57c74c617e27,acoustic
651,ae3f4886-0a4a-4624-9594-57c74c617e27,post-hardcore
651,ae3f4886-0a4a-4624-9594-57c74c617e27,emo pop
651,ae3f4886-0a4a-4624-9594-57c74c617e27,pop punk
651,ae3f4886-0a4a-4624-9594-57c74c617e27,metalcore
651,ae3f4886-0a4a-4624-9594-57c74c617e27,alternative rock
652,aea3be00-b40a-4478-b2d5-4b3339115f3e,pop punk
652,aea3be00-b40a-4478-b2d5-4b3339115f3e,nu punk
653,af073b6b-ac37-4afd-806c-9d1ee9ee1753,electronic
653,af073b6b-ac37-4afd-806c-9d1ee9ee1753,alternative rock
653,af073b6b-ac37-4afd-806c-9d1ee9ee1753,post-hardcore
653,af073b6b-ac37-4afd-806c-9d1ee9ee1753,metalcore
654,af18b971-14d8-47c6-ba8f-714672dc8c15,alternative rock
654,af18b971-14d8-47c6-ba8f-714672dc8c15,tumblr
654,af18b971-14d8-47c6-ba8f-714672dc8c15,indie pop
655,af7f2f8b-68ce-47fd-a088-ed3a29edd96f,alternative metal
655,af7f2f8b-68ce-47fd-a088-ed3a29edd96f,alternative rock
655,af7f2f8b-68ce-47fd-a088-ed3a29edd96f,shoegaze
655,af7f2f8b-68ce-47fd-a088-ed3a29edd96f,metal
655,af7f2f8b-68ce-47fd-a088-ed3a29edd96f,nu metal
656,af800bd6-04bf-438f-99fc-833a0200d10c,trap
656,af800bd6-04bf-438f-99fc-833a0200d10c,rapper
656,af800bd6-04bf-438f-99fc-833a0200d10c,southern hip hop
656,af800bd6-04bf-438f-99fc-833a0200d10c,hip hop
657,affdb8c6-2157-4c75-80fc-5f49c2e0611f,hard rock
657,affdb8c6-2157-4c75-80fc-5f49c2e0611f,alternative rock
657,affdb8c6-2157-4c75-80fc-5f49c2e0611f,rock
657,affdb8c6-2157-4c75-80fc-5f49c2e0611f,alternative metal
657,affdb8c6-2157-4c75-80fc-5f49c2e0611f,post-grunge
658,b01e3a66-0ef0-4933-950f-15d345270fd0,alternative metal
658,b01e3a66-0ef0-4933-950f-15d345270fd0,metal
658,b01e3a66-0ef0-4933-950f-15d345270fd0,hard rock
658,b01e3a66-0ef0-4933-950f-15d345270fd0,pop rock
658,b01e3a66-0ef0-4933-950f-15d345270fd0,post-grunge
659,b01f6bd1-9955-4ca9-9501-e5516466b143,post-hardcore
659,b01f6bd1-9955-4ca9-9501-e5516466b143,rock
659,b01f6bd1-9955-4ca9-9501-e5516466b143,metal
659,b01f6bd1-9955-4ca9-9501-e5516466b143,alternative metal
659,b01f6bd1-9955-4ca9-9501-e5516466b143,metalcore
660,b04b35b1-ac14-4b98-b125-009239144b49,djent
660,b04b35b1-ac14-4b98-b125-009239144b49,alternative metal
660,b04b35b1-ac14-4b98-b125-009239144b49,alternative r&b
660,b04b35b1-ac14-4b98-b125-009239144b49,progressive rock
660,b04b35b1-ac14-4b98-b125-009239144b49,progressive metal
660,b04b35b1-ac14-4b98-b125-009239144b49,art pop
660,b04b35b1-ac14-4b98-b125-009239144b49,alternative pop
661,b079306b-3cfd-49b7-b726-f372c192b9a1,
662,b0bceab5-4e28-4596-8c8a-b4400f3f1975,pop rap
662,b0bceab5-4e28-4596-8c8a-b4400f3f1975,southern hip hop
662,b0bceab5-4e28-4596-8c8a-b4400f3f1975,hip hop
662,b0bceab5-4e28-4596-8c8a-b4400f3f1975,trap
662,b0bceab5-4e28-4596-8c8a-b4400f3f1975,r&b
662,b0bceab5-4e28-4596-8c8a-b4400f3f1975,detroit hip hop
662,b0bceab5-4e28-4596-8c8a-b4400f3f1975,rap
663,b0ea63e7-f02d-4b36-8707-cc4b082a8b5a,country
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,gen z
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,rap rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,hard rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,deathcore
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,indie rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,alternative metal
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,electronic rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,2020s
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,post-hardcore
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,electronic
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,pop rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,house
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,alternative/indie rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,alternative rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,nu metal
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,drum and bass
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,pop rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,pop
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,alternative rock
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,screamo
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,emo
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,metalcore
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,melodic metalcore
664,b1704dab-d714-4da9-a7cd-0a9021f9458f,psychedelic rock
665,b17e9b74-68b0-4905-a8d1-73101780fc73,post-hardcore
665,b17e9b74-68b0-4905-a8d1-73101780fc73,metal
665,b17e9b74-68b0-4905-a8d1-73101780fc73,metalcore
665,b17e9b74-68b0-4905-a8d1-73101780fc73,post-metalcore
666,b19f397d-f22b-4457-b05e-4ab786efdd28,alternative metal
666,b19f397d-f22b-4457-b05e-4ab786efdd28,metal
666,b19f397d-f22b-4457-b05e-4ab786efdd28,hard rock
666,b19f397d-f22b-4457-b05e-4ab786efdd28,pop rock
666,b19f397d-f22b-4457-b05e-4ab786efdd28,post-grunge
667,b1a271f5-360e-483b-876e-21217385609c,acoustic
667,b1a271f5-360e-483b-876e-21217385609c,alt z
667,b1a271f5-360e-483b-876e-21217385609c,emo pop
667,b1a271f5-360e-483b-876e-21217385609c,pop punk
667,b1a271f5-360e-483b-876e-21217385609c,metalcore
667,b1a271f5-360e-483b-876e-21217385609c,punk rock
667,b1a271f5-360e-483b-876e-21217385609c,pop punk
667,b1a271f5-360e-483b-876e-21217385609c,post-hardcore
667,b1a271f5-360e-483b-876e-21217385609c,alternative rock
668,b3323026-2dc1-4c02-b447-1b7118a97e90,contemporary r&b
668,b3323026-2dc1-4c02-b447-1b7118a97e90,daniel
668,b3323026-2dc1-4c02-b447-1b7118a97e90,r&b
668,b3323026-2dc1-4c02-b447-1b7118a97e90,caesar
668,b3323026-2dc1-4c02-b447-1b7118a97e90,alternative r&b
668,b3323026-2dc1-4c02-b447-1b7118a97e90,neo soul
668,b3323026-2dc1-4c02-b447-1b7118a97e90,latin pop
668,b3323026-2dc1-4c02-b447-1b7118a97e90,contemporary r&b
668,b3323026-2dc1-4c02-b447-1b7118a97e90,toronto
668,b3323026-2dc1-4c02-b447-1b7118a97e90,alternative r&b
668,b3323026-2dc1-4c02-b447-1b7118a97e90,r&b/soul
669,b37a3401-7e5b-4f46-901c-cdae89632f4f,metalcore
669,b37a3401-7e5b-4f46-901c-cdae89632f4f,emocore
669,b37a3401-7e5b-4f46-901c-cdae89632f4f,post-hardcore
669,b37a3401-7e5b-4f46-901c-cdae89632f4f,hardcore
670,b3a8f8ad-e3a5-4603-8f3d-483947ccabfc,
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,alternative rock
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,pop punk
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,melodic hardcore
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,post-hardcore
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,melodic metalcore
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,metalcore
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,hardcore
671,b3b3d8a8-bff2-4a6d-b86c-d7681104463d,progressive rock
672,b442aa5c-143d-48e4-aba0-00b0ba772106,metalcore
672,b442aa5c-143d-48e4-aba0-00b0ba772106,rock
672,b442aa5c-143d-48e4-aba0-00b0ba772106,alternative metal
672,b442aa5c-143d-48e4-aba0-00b0ba772106,metal
673,b48068a0-02f8-494f-935c-ba67e0e81d21,pop rap
673,b48068a0-02f8-494f-935c-ba67e0e81d21,east coast hip hop
673,b48068a0-02f8-494f-935c-ba67e0e81d21,hip hop
674,b4f568a2-d8da-4de6-abe9-680312872798,
675,b5699119-8700-466d-8669-4db2a1ae0497,pop
675,b5699119-8700-466d-8669-4db2a1ae0497,sxsw
675,b5699119-8700-466d-8669-4db2a1ae0497,neo soul
675,b5699119-8700-466d-8669-4db2a1ae0497,r&b
675,b5699119-8700-466d-8669-4db2a1ae0497,soul
675,b5699119-8700-466d-8669-4db2a1ae0497,pop soul
675,b5699119-8700-466d-8669-4db2a1ae0497,southern soul
675,b5699119-8700-466d-8669-4db2a1ae0497,hip hop
675,b5699119-8700-466d-8669-4db2a1ae0497,rap
676,b58134ab-92f7-4680-b851-3361687eb964,alternative r&b
676,b58134ab-92f7-4680-b851-3361687eb964,soul
676,b58134ab-92f7-4680-b851-3361687eb964,pop rap
676,b58134ab-92f7-4680-b851-3361687eb964,hip hop
676,b58134ab-92f7-4680-b851-3361687eb964,contemporary r&b
676,b58134ab-92f7-4680-b851-3361687eb964,wonky
677,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,progressive rock
677,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,alternative pop
677,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,progressive metal
677,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,djent
677,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,art pop
677,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,alternative r&b
677,b5c8eed8-d086-4c5e-a16d-84e8a94400c3,alternative metal
678,b5f8ecfe-8695-49dd-ae1c-24d08eea79e4,indie pop
678,b5f8ecfe-8695-49dd-ae1c-24d08eea79e4,alternative rock
678,b5f8ecfe-8695-49dd-ae1c-24d08eea79e4,tumblr
679,b62ebaa1-7af9-4727-aee1-0ad9ab1a0a6e,
680,b64464ce-148a-4666-bd66-c29d69dbd80c,rock
681,b6627189-3c4d-4443-898f-aa289edae45b,emo pop
681,b6627189-3c4d-4443-898f-aa289edae45b,english
681,b6627189-3c4d-4443-898f-aa289edae45b,alternative r&b
681,b6627189-3c4d-4443-898f-aa289edae45b,punk
681,b6627189-3c4d-4443-898f-aa289edae45b,modern rock
681,b6627189-3c4d-4443-898f-aa289edae45b,alternative rock
681,b6627189-3c4d-4443-898f-aa289edae45b,alternative
681,b6627189-3c4d-4443-898f-aa289edae45b,neon pop
681,b6627189-3c4d-4443-898f-aa289edae45b,pop
681,b6627189-3c4d-4443-898f-aa289edae45b,pop punk
681,b6627189-3c4d-4443-898f-aa289edae45b,rap
681,b6627189-3c4d-4443-898f-aa289edae45b,alternative/indie rock
681,b6627189-3c4d-4443-898f-aa289edae45b,emo
681,b6627189-3c4d-4443-898f-aa289edae45b,power pop
681,b6627189-3c4d-4443-898f-aa289edae45b,hip hop
681,b6627189-3c4d-4443-898f-aa289edae45b,pop rap
681,b6627189-3c4d-4443-898f-aa289edae45b,powerpop
681,b6627189-3c4d-4443-898f-aa289edae45b,pop rock
681,b6627189-3c4d-4443-898f-aa289edae45b,emo-pop
682,b6def08c-cc45-4bc6-8b2a-03437174a286,country pop
682,b6def08c-cc45-4bc6-8b2a-03437174a286,hard rock
682,b6def08c-cc45-4bc6-8b2a-03437174a286,country
683,b6f19762-1124-4919-9445-dd081fa87428,metalcore
683,b6f19762-1124-4919-9445-dd081fa87428,metal
683,b6f19762-1124-4919-9445-dd081fa87428,post-metalcore
683,b6f19762-1124-4919-9445-dd081fa87428,post-hardcore
684,b7027e21-1d47-42ce-b231-e441ca1a26d4,art pop
684,b7027e21-1d47-42ce-b231-e441ca1a26d4,alternative metal
684,b7027e21-1d47-42ce-b231-e441ca1a26d4,progressive metal
684,b7027e21-1d47-42ce-b231-e441ca1a26d4,djent
684,b7027e21-1d47-42ce-b231-e441ca1a26d4,progressive rock
684,b7027e21-1d47-42ce-b231-e441ca1a26d4,alternative pop
684,b7027e21-1d47-42ce-b231-e441ca1a26d4,alternative r&b
685,b728dfa8-539b-421a-a6b0-f7998045024e,experimental rock
685,b728dfa8-539b-421a-a6b0-f7998045024e,post-hardcore
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,emo pop
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,pop punk
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,emocore
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,alternative hardcore
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,post-hardcore
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,screamo
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,rock
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,emo
686,b81853a4-c94d-4dd8-a8c7-feb236ac8aad,alternative rock
687,b82c266c-23ec-479f-9061-53156fb5d10a,
688,b839c98c-6d80-404b-9170-2227bc2439d0,
689,b847f2bf-982c-4b65-84f7-444f78b20ee3,alternative r&b
689,b847f2bf-982c-4b65-84f7-444f78b20ee3,djent
689,b847f2bf-982c-4b65-84f7-444f78b20ee3,alternative metal
689,b847f2bf-982c-4b65-84f7-444f78b20ee3,progressive metal
689,b847f2bf-982c-4b65-84f7-444f78b20ee3,progressive rock
689,b847f2bf-982c-4b65-84f7-444f78b20ee3,alternative pop
689,b847f2bf-982c-4b65-84f7-444f78b20ee3,art pop
690,b85024a7-49f8-4e6b-b59d-cd87d9bbc65d,hard rock
690,b85024a7-49f8-4e6b-b59d-cd87d9bbc65d,progressive metal
690,b85024a7-49f8-4e6b-b59d-cd87d9bbc65d,alternative metal
690,b85024a7-49f8-4e6b-b59d-cd87d9bbc65d,rock
690,b85024a7-49f8-4e6b-b59d-cd87d9bbc65d,progressive rock
690,b85024a7-49f8-4e6b-b59d-cd87d9bbc65d,heavy metal
690,b85024a7-49f8-4e6b-b59d-cd87d9bbc65d,alternative rock
691,b88a19a4-ac13-4efe-920c-dff7188b7b11,
692,b9a49a4d-77b3-4c3c-9965-7b15669857c8,k.i.d
692,b9a49a4d-77b3-4c3c-9965-7b15669857c8,kyle
692,b9a49a4d-77b3-4c3c-9965-7b15669857c8,us
692,b9a49a4d-77b3-4c3c-9965-7b15669857c8,rapper
692,b9a49a4d-77b3-4c3c-9965-7b15669857c8,hip-hop
693,ba359bba-05b5-4079-bbee-c7cb8e762852,hip hop
693,ba359bba-05b5-4079-bbee-c7cb8e762852,rap
693,ba359bba-05b5-4079-bbee-c7cb8e762852,rapper
693,ba359bba-05b5-4079-bbee-c7cb8e762852,pop rap
694,bafa571a-abdf-4d56-9f11-603e4887bf92,hip hop
694,bafa571a-abdf-4d56-9f11-603e4887bf92,rap
695,bb01dc05-dfc7-4869-ab05-0c24de487b34,rap
695,bb01dc05-dfc7-4869-ab05-0c24de487b34,afro fusion
695,bb01dc05-dfc7-4869-ab05-0c24de487b34,afrobeats
695,bb01dc05-dfc7-4869-ab05-0c24de487b34,dancehall
695,bb01dc05-dfc7-4869-ab05-0c24de487b34,english
695,bb01dc05-dfc7-4869-ab05-0c24de487b34,reggae
695,bb01dc05-dfc7-4869-ab05-0c24de487b34,hip hop
696,bb3dbfd9-25ba-4de3-bc37-2453975c773a,
697,bb80dd9b-21c7-42e8-bfbc-1626be1c086c,metalcore
697,bb80dd9b-21c7-42e8-bfbc-1626be1c086c,acoustic
697,bb80dd9b-21c7-42e8-bfbc-1626be1c086c,emo pop
697,bb80dd9b-21c7-42e8-bfbc-1626be1c086c,pop punk
697,bb80dd9b-21c7-42e8-bfbc-1626be1c086c,alternative rock
697,bb80dd9b-21c7-42e8-bfbc-1626be1c086c,post-hardcore
698,bc6d992e-8c67-45fe-96a2-2637162dcd7e,rock
698,bc6d992e-8c67-45fe-96a2-2637162dcd7e,2010s
698,bc6d992e-8c67-45fe-96a2-2637162dcd7e,2020s
698,bc6d992e-8c67-45fe-96a2-2637162dcd7e,melodic hardcore
698,bc6d992e-8c67-45fe-96a2-2637162dcd7e,millennial
698,bc6d992e-8c67-45fe-96a2-2637162dcd7e,post-hardcore
698,bc6d992e-8c67-45fe-96a2-2637162dcd7e,easycore
699,bca86660-4caa-4235-be75-bfbdc900e3f4,indie pop
699,bca86660-4caa-4235-be75-bfbdc900e3f4,alternative rock
699,bca86660-4caa-4235-be75-bfbdc900e3f4,tumblr
700,bd0e3f28-7af0-4699-9748-22767d74f7fc,
701,bd57c9bb-3a2e-42e3-840d-98a25ecf73d5,post-grunge
701,bd57c9bb-3a2e-42e3-840d-98a25ecf73d5,metal
701,bd57c9bb-3a2e-42e3-840d-98a25ecf73d5,hard rock
701,bd57c9bb-3a2e-42e3-840d-98a25ecf73d5,alternative metal
701,bd57c9bb-3a2e-42e3-840d-98a25ecf73d5,pop rock
702,bda7507c-1aad-46d1-a68e-a6a68f81a056,easycore
702,bda7507c-1aad-46d1-a68e-a6a68f81a056,melodic hardcore
702,bda7507c-1aad-46d1-a68e-a6a68f81a056,2010s
702,bda7507c-1aad-46d1-a68e-a6a68f81a056,rock
702,bda7507c-1aad-46d1-a68e-a6a68f81a056,2020s
702,bda7507c-1aad-46d1-a68e-a6a68f81a056,millennial
702,bda7507c-1aad-46d1-a68e-a6a68f81a056,post-hardcore
703,bda75eb1-e2bc-46b3-83fc-250d73d54004,rap
703,bda75eb1-e2bc-46b3-83fc-250d73d54004,hip hop
703,bda75eb1-e2bc-46b3-83fc-250d73d54004,experimental hip hop
703,bda75eb1-e2bc-46b3-83fc-250d73d54004,english
703,bda75eb1-e2bc-46b3-83fc-250d73d54004,pop rap
703,bda75eb1-e2bc-46b3-83fc-250d73d54004,southern hip hop
703,bda75eb1-e2bc-46b3-83fc-250d73d54004,trap
704,be123684-44d6-406e-90c4-54f5e65836a0,
705,be1a5bfc-c9b9-4de7-89f0-22dbeacb0dc5,indie pop
705,be1a5bfc-c9b9-4de7-89f0-22dbeacb0dc5,alternative rock
705,be1a5bfc-c9b9-4de7-89f0-22dbeacb0dc5,tumblr
